# frame_no	ssrc	rtp_ts	seq_first	seq_last	seq_count	gaps	frame_id	frame_size_bytes	frame_type	qp	complexity	scene_change	gop_state	idr_inserted	frames_since_idr	capture_us	frame_ready_us	last_pkt_send_us	meta_recv_us	recv_first_us	recv_last_us	sender_ivl_us	recv_ivl_us	encode_dur_us	send_spread_us	latency_est_us
123	2393f73a	750021850	45288	45309	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7951015257	7951017642	-	5791	-	-	-
124	2393f73a	750022600	45310	45331	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7951024017	7951026407	-	8760	-	-	-
125	2393f73a	750023350	45332	45353	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7951032055	7951034388	-	8038	-	-	-
126	2393f73a	750024100	45354	45375	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7951041058	7951043431	-	9003	-	-	-
127	2393f73a	750024850	45376	45397	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7951049089	7951051678	-	8031	-	-	-
128	2393f73a	750025600	45398	45419	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7951054640	7951057027	-	5551	-	-	-
129	2393f73a	750026350	45420	45441	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7951065392	7951067627	-	10752	-	-	-
130	2393f73a	750027100	45442	45457	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7951071743	7951073495	-	6351	-	-	-
131	2393f73a	750027850	45458	45473	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7951079845	7951081520	-	8102	-	-	-
132	2393f73a	750028600	45474	45488	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7951088480	7951090133	-	8635	-	-	-
133	2393f73a	750029350	45489	45509	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7951099450	7951101775	-	10970	-	-	-
134	2393f73a	750030100	45510	45531	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7951107509	7951109987	-	8059	-	-	-
135	2393f73a	750030850	45532	45553	22	0	135	30011	0	0	107	0	0	0	844	830508147	830517552	830518349	7951117809	7951115383	7951117810	125242	7874	9405	797	2956
136	2393f73a	750031600	45554	45575	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7951126058	7951128490	-	10675	-	-	-
137	2393f73a	750032350	45576	45591	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7951140238	7951141958	-	14180	-	-	-
138	2393f73a	750033100	45592	45607	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7951149789	7951151500	-	9551	-	-	-
139	2393f73a	750033850	45608	45623	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7951157606	7951159282	-	7817	-	-	-
140	2393f73a	750034600	45624	45644	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7951165657	7951167998	-	8051	-	-	-
141	2393f73a	750035350	45645	45666	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7951172539	7951174928	-	6882	-	-	-
142	2393f73a	750036100	45667	45688	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7951182437	7951184805	-	9898	-	-	-
143	2393f73a	750036850	45689	45710	22	0	143	30075	0	0	109	0	0	0	852	830583572	830591572	830592574	7951191827	7951189395	7951191828	74020	6958	8000	1002	2954
144	2393f73a	750037600	45711	45732	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7951200181	7951202208	-	10786	-	-	-
145	2393f73a	750038350	45733	45748	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7951207423	7951209169	-	7242	-	-	-
146	2393f73a	750039100	45749	45764	16	0	146	21619	0	0	86	0	0	0	855	830608709	830618438	830618942	7951217963	7951216244	7951217963	26866	8821	9729	504	2223
147	2393f73a	750039850	45765	45779	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7951224798	7951226439	-	8554	-	-	-
148	2393f73a	750040600	45780	45800	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7951233165	7951235497	-	8367	-	-	-
149	2393f73a	750041350	45801	45822	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7951241466	7951243859	-	8301	-	-	-
150	2393f73a	750042100	45823	45844	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7951251581	7951254392	-	10115	-	-	-
151	2393f73a	750042850	45845	45866	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7951267373	7951269286	-	15792	-	-	-
152	2393f73a	750043600	45867	45888	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7951275473	7951277895	-	8100	-	-	-
153	2393f73a	750044350	45889	45904	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7951283415	7951285133	-	7942	-	-	-
154	2393f73a	750045100	45905	45920	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7951291257	7951292942	-	7842	-	-	-
155	2393f73a	750045850	45921	45941	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7951300506	7951302808	-	9249	-	-	-
156	2393f73a	750046600	45942	45963	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7951308602	7951310988	-	8096	-	-	-
157	2393f73a	750047350	45964	45985	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7951316445	7951318871	-	7843	-	-	-
158	2393f73a	750048100	45986	46007	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7951325794	7951328206	-	9349	-	-	-
159	2393f73a	750048850	46008	46023	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7951333593	7951335328	-	7799	-	-	-
160	2393f73a	750049600	46024	46039	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7951341982	7951343658	-	8389	-	-	-
161	2393f73a	750050350	46040	46054	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7951351048	7951352671	-	9066	-	-	-
162	2393f73a	750051100	46055	46075	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7951359259	7951361589	-	8211	-	-	-
163	2393f73a	750051850	46076	46097	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7951366849	7951369215	-	7590	-	-	-
164	2393f73a	750052600	46098	46119	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7951377022	7951379337	-	10173	-	-	-
165	2393f73a	750053350	46120	46141	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7951389985	7951392326	-	12963	-	-	-
166	2393f73a	750054100	46142	46163	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7951402910	7951404514	-	12925	-	-	-
167	2393f73a	750054850	46164	46185	22	0	167	30003	0	0	109	0	0	0	876	830801517	830811412	830813451	7951411807	7951409378	7951411807	192974	6468	9895	2039	3093
168	2393f73a	750055600	46186	46201	-	0	-	-	-	-	-	-	-	-	-	-	-	-	-	7951415270	7951416989	-	5892	-	-	-
